Date,Temperature,Site,Depth
2024-02-13,1.4473264,HB,9
2024-02-14,1.2982083,HB,9
2024-02-15,1.3133472,HB,9
2024-02-16,1.1626736,HB,9
2024-02-17,0.8484444,HB,9
2024-02-18,1.0056597,HB,9
2024-02-19,0.9937014,HB,9
2024-02-20,0.9076667,HB,9
2024-02-21,0.8346736,HB,9
2024-02-22,0.5668889,HB,9
2024-02-23,0.6277500,HB,9
2024-02-24,0.7687153,HB,9
2024-02-25,0.6975139,HB,9
2024-02-26,0.7144722,HB,9
2024-02-27,0.8112083,HB,9
2024-02-28,1.0617569,HB,9
2024-02-29,1.2558194,HB,9
2024-03-01,1.2308403,HB,9
2024-03-02,1.3979931,HB,9
2024-03-03,1.4329444,HB,9
2024-03-04,1.5033403,HB,9
2024-03-05,1.2853403,HB,9
2024-03-06,1.3631806,HB,9
2024-03-07,1.4427847,HB,9
2024-03-08,1.5190069,HB,9
2024-03-09,1.6530000,HB,9
2024-03-10,1.6121739,HB,9
2024-03-11,1.5846806,HB,9
2024-03-12,1.3882847,HB,9
2024-03-13,1.5022292,HB,9
2024-03-14,1.7901458,HB,9
2024-03-15,1.7955000,HB,9
2024-03-16,1.9790417,HB,9
2024-03-17,2.0934722,HB,9
2024-03-18,2.1385000,HB,9
2024-03-19,1.7930000,HB,9
2024-03-20,1.7827222,HB,9
2024-03-21,1.8300000,HB,9
2024-03-22,1.7062500,HB,9
2024-03-23,2.0300486,HB,9
2024-03-24,2.0062500,HB,9
2024-03-25,2.0781111,HB,9
2024-03-26,2.0092500,HB,9
2024-03-27,1.9852500,HB,9
2024-03-28,1.9933611,HB,9
2024-03-29,2.4278333,HB,9
2024-03-30,2.5087361,HB,9
2024-03-31,2.6022361,HB,9
2024-04-01,2.5481944,HB,9
2024-04-02,2.6593750,HB,9
2024-04-03,3.2547917,HB,9
2024-04-04,2.9884792,HB,9
2024-04-05,2.6209028,HB,9
2024-04-06,2.7093889,HB,9
2024-04-07,2.5711319,HB,9
2024-04-08,2.5940208,HB,9
2024-04-09,2.6775972,HB,9
2024-04-10,3.0320278,HB,9
2024-04-11,3.0599236,HB,9
2024-04-12,3.0924306,HB,9
2024-04-13,3.3323333,HB,9
2024-04-14,3.2902569,HB,9
2024-04-15,3.4645764,HB,9
2024-04-16,3.3053681,HB,9
2024-04-17,3.3783889,HB,9
2024-04-18,3.5532986,HB,9
2024-04-19,4.2138056,HB,9
2024-04-20,4.1056319,HB,9
2024-04-21,4.1852778,HB,9
2024-04-22,3.7253611,HB,9
2024-04-23,4.0408681,HB,9
2024-04-24,4.0706736,HB,9
2024-04-25,3.7829792,HB,9
2024-04-26,4.2506944,HB,9
2024-04-27,4.2849375,HB,9
2024-04-28,4.7223750,HB,9
2024-04-29,4.6675903,HB,9
2024-04-30,4.4126389,HB,9
2024-05-01,4.7146458,HB,9
2024-05-02,4.8090000,HB,9
2024-05-03,4.5882153,HB,9
2024-05-04,4.9182500,HB,9
2024-05-05,4.9202500,HB,9
2024-05-06,4.9959514,HB,9
2024-05-07,5.4407847,HB,9
2024-05-08,5.3894097,HB,9
2024-05-09,4.9600139,HB,9
2024-05-10,5.2904931,HB,9
2024-05-11,5.3856181,HB,9
2024-05-12,4.9978264,HB,9
2024-05-13,5.3901667,HB,9
2024-05-14,5.6961736,HB,9
2024-05-15,5.8205347,HB,9
2024-05-16,6.3547222,HB,9
2024-05-17,6.5784167,HB,9
2024-05-18,7.5839236,HB,9
2024-05-19,7.0109444,HB,9
2024-05-20,6.5585486,HB,9
2024-05-21,6.7513333,HB,9
2024-05-22,6.4978194,HB,9
2024-05-23,6.8215278,HB,9
2024-05-24,6.0949514,HB,9
2024-05-25,6.1427361,HB,9
2024-05-26,7.3988125,HB,9
2024-05-27,7.7709028,HB,9
2024-05-28,8.3809722,HB,9
2024-05-29,8.1173403,HB,9
2024-05-30,7.8146528,HB,9
2024-05-31,8.2421875,HB,9
2024-06-01,8.2715347,HB,9
2024-06-02,8.6664167,HB,9
2024-06-03,8.7504236,HB,9
2024-06-04,7.8526181,HB,9
2024-06-05,8.6557083,HB,9
2024-06-06,9.6201458,HB,9
2024-06-07,9.3514653,HB,9
2024-06-08,9.3370278,HB,9
2024-06-09,9.1729375,HB,9
2024-06-10,9.5212708,HB,9
2024-06-11,8.9369444,HB,9
2024-06-12,9.2992569,HB,9
2024-06-13,8.3461806,HB,9
2024-06-14,8.8991806,HB,9
2024-06-15,8.0993819,HB,9
2024-06-16,8.2612639,HB,9
2024-06-17,8.0877153,HB,9
2024-06-18,6.7799236,HB,9
2024-06-19,6.7187778,HB,9
2024-06-20,6.0805625,HB,9
2024-06-21,6.5366667,HB,9
2024-06-22,7.5771736,HB,9
2024-06-23,7.6433472,HB,9
2024-06-24,8.1736181,HB,9
2024-06-25,8.0249583,HB,9
2024-06-26,8.3797778,HB,9
2024-06-27,8.2957431,HB,9
2024-06-28,7.6283681,HB,9
2024-06-29,8.3645208,HB,9
2024-06-30,8.9399167,HB,9
2024-07-01,7.5439583,HB,9
2024-07-02,8.7325486,HB,9
2024-07-03,8.5733194,HB,9
2024-07-04,9.6456597,HB,9
2024-07-05,9.7663611,HB,9
2024-07-06,8.6535231,HB,9
2023-07-06,11.0599872,HB,9
2023-07-07,10.2645347,HB,9
2023-07-08,8.1732569,HB,9
2023-07-09,8.4216458,HB,9
2023-07-10,11.5197361,HB,9
2023-07-11,13.9096944,HB,9
2023-07-12,14.3411597,HB,9
2023-07-13,14.4415069,HB,9
2023-07-14,14.3397431,HB,9
2023-07-15,14.0551458,HB,9
2023-07-16,13.5156042,HB,9
2023-07-17,12.2095833,HB,9
2023-07-18,10.3679097,HB,9
2023-07-19,9.6489722,HB,9
2023-07-20,9.1749514,HB,9
2023-07-21,8.9090208,HB,9
2023-07-22,10.6078542,HB,9
2023-07-23,10.4070903,HB,9
2023-07-24,10.1510486,HB,9
2023-07-25,8.8341528,HB,9
2023-07-26,8.3939722,HB,9
2023-07-27,7.8864931,HB,9
2023-07-28,7.7387778,HB,9
2023-07-29,7.6513472,HB,9
2023-07-30,7.8273750,HB,9
2023-07-31,9.4936389,HB,9
2023-08-01,10.4049444,HB,9
2023-08-02,10.1964306,HB,9
2023-08-03,10.6011111,HB,9
2023-08-04,11.7613819,HB,9
2023-08-05,15.1206250,HB,9
2023-08-06,15.7216111,HB,9
2023-08-07,16.4249028,HB,9
2023-08-08,16.7169931,HB,9
2023-08-09,19.2937500,HB,9
2023-08-10,17.2038472,HB,9
2023-08-11,17.4317847,HB,9
2023-08-12,12.3419028,HB,9
2023-08-13,11.0470278,HB,9
2023-08-14,12.7688056,HB,9
2023-08-15,10.7829444,HB,9
2023-08-16,13.2407569,HB,9
2023-08-17,14.3559722,HB,9
2023-08-18,19.0192222,HB,9
2023-08-19,17.9935556,HB,9
2023-08-20,17.6088750,HB,9
2023-08-21,15.7191319,HB,9
2023-08-22,15.9625625,HB,9
2023-08-23,16.3645347,HB,9
2023-08-24,17.8174653,HB,9
2023-08-25,18.4997222,HB,9
2023-08-26,18.7809306,HB,9
2023-08-27,18.4608264,HB,9
2023-08-28,18.6668750,HB,9
2023-08-29,18.4719931,HB,9
2023-08-30,18.8029792,HB,9
2023-08-31,14.6332917,HB,9
2023-09-01,16.4047292,HB,9
2023-09-02,17.7824236,HB,9
2023-09-03,15.3508125,HB,9
2023-09-04,14.9952847,HB,9
2023-09-05,16.8414306,HB,9
2023-09-06,18.4464514,HB,9
2023-09-07,18.0735486,HB,9
2023-09-08,18.1276389,HB,9
2023-09-09,18.2203889,HB,9
2023-09-10,18.0736528,HB,9
2023-09-11,17.9653611,HB,9
2023-09-12,18.0188472,HB,9
2023-09-13,18.2494306,HB,9
2023-09-14,18.6847361,HB,9
2023-09-15,18.3445347,HB,9
2023-09-16,18.3335556,HB,9
2023-09-17,16.7529028,HB,9
2023-09-18,12.8920139,HB,9
2023-09-19,12.7846667,HB,9
2023-09-20,8.0180972,HB,9
2023-09-21,7.4060625,HB,9
2023-09-22,8.4605000,HB,9
2023-09-23,10.3277431,HB,9
2023-09-24,10.0221319,HB,9
2023-09-25,12.6818681,HB,9
2023-09-26,14.4426667,HB,9
2023-09-27,14.9304861,HB,9
2023-09-28,15.0701250,HB,9
2023-09-29,15.2238542,HB,9
2023-09-30,15.2258472,HB,9
2023-10-01,15.4527847,HB,9
2023-10-02,15.7637083,HB,9
2023-10-03,15.9029653,HB,9
2023-10-04,15.6556597,HB,9
2023-10-05,15.7346250,HB,9
2023-10-06,15.6595347,HB,9
2023-10-07,15.7804653,HB,9
2023-10-08,15.7778125,HB,9
2023-10-09,15.6927083,HB,9
2023-10-10,15.6894028,HB,9
2023-10-11,15.4639583,HB,9
2023-10-12,15.6052708,HB,9
2023-10-13,15.4143125,HB,9
2023-10-14,14.8250347,HB,9
2023-10-15,12.9832917,HB,9
2023-10-16,13.4866667,HB,9
2023-10-17,13.9305278,HB,9
2023-10-18,13.9900000,HB,9
2023-10-19,13.8566667,HB,9
2023-10-20,13.9586667,HB,9
2023-10-21,13.9906667,HB,9
2023-10-22,13.5860208,HB,9
2023-10-23,12.1920764,HB,9
2023-10-24,12.5594653,HB,9
2023-10-25,12.5984375,HB,9
2023-10-26,12.1486042,HB,9
2023-10-27,12.3203681,HB,9
2023-10-28,12.5005208,HB,9
2023-10-29,12.3093819,HB,9
2023-10-30,12.1201042,HB,9
2023-10-31,12.2094375,HB,9
2023-11-01,11.8600903,HB,9
2023-11-02,11.4929722,HB,9
2023-11-03,11.1557986,HB,9
2023-11-04,10.9327153,HB,9
2023-11-05,10.6707612,HB,9
2022-10-23,13.9334556,HB,9
2022-10-24,13.9926667,HB,9
2022-10-25,14.0386319,HB,9
2022-10-26,13.8613333,HB,9
2022-10-27,14.1293194,HB,9
2022-10-28,13.6575208,HB,9
2022-10-29,13.5363750,HB,9
2022-10-30,12.7700903,HB,9
2022-10-31,12.8516944,HB,9
2022-11-01,12.5305347,HB,9
2022-11-02,12.0725694,HB,9
2022-11-03,11.9550694,HB,9
2022-11-04,11.7839722,HB,9
2022-11-05,11.7105486,HB,9
2022-11-06,11.8222333,HB,9
2022-11-07,11.9968333,HB,9
2022-11-08,11.3018611,HB,9
2022-11-09,10.8949444,HB,9
2022-11-10,11.0532778,HB,9
2022-11-11,11.4648264,HB,9
2022-11-12,11.6687847,HB,9
2022-11-13,11.5394514,HB,9
2022-11-14,11.5852500,HB,9
2022-11-15,11.0513264,HB,9
2022-11-16,10.7250972,HB,9
2022-11-17,10.7028889,HB,9
2022-11-18,10.2766944,HB,9
2022-11-19,9.9230000,HB,9
2022-11-20,9.7300625,HB,9
2022-11-21,9.0875625,HB,9
2022-11-22,8.5902014,HB,9
2022-11-23,8.3919514,HB,9
2022-11-24,8.0075972,HB,9
2022-11-25,7.5425000,HB,9
2022-11-26,8.0897222,HB,9
2022-11-27,7.8792847,HB,9
2022-11-28,8.2098819,HB,9
2022-11-29,8.0990278,HB,9
2022-11-30,8.0379583,HB,9
2022-12-01,8.0953194,HB,9
2022-12-02,7.9101111,HB,9
2022-12-03,7.7826944,HB,9
2022-12-04,7.8250764,HB,9
2022-12-05,7.7076944,HB,9
2022-12-06,7.4483403,HB,9
2022-12-07,7.4831042,HB,9
2022-12-08,7.5426806,HB,9
2022-12-09,7.5972778,HB,9
2022-12-10,7.5894444,HB,9
2022-12-11,7.2401389,HB,9
2022-12-12,6.9461875,HB,9
2022-12-13,6.9220556,HB,9
2022-12-14,6.7757153,HB,9
2022-12-15,6.5690347,HB,9
2022-12-16,6.3656667,HB,9
2022-12-17,6.3402500,HB,9
2022-12-18,6.4008125,HB,9
2022-12-19,6.4197014,HB,9
2022-12-20,6.3900347,HB,9
2022-12-21,6.1617500,HB,9
2022-12-22,6.0540833,HB,9
2022-12-23,5.9364861,HB,9
2022-12-24,6.0030833,HB,9
2022-12-25,5.9690694,HB,9
2022-12-26,7.9871528,HB,9
2022-12-27,7.5970625,HB,9
2022-12-28,7.3664792,HB,9
2022-12-29,6.3602222,HB,9
2022-12-30,5.6355764,HB,9
2022-12-31,5.9579306,HB,9
2023-01-01,6.3798542,HB,9
2023-01-02,6.7608819,HB,9
2023-01-03,6.3501458,HB,9
2023-01-04,6.3180556,HB,9
2023-01-05,6.1121319,HB,9
2023-01-06,5.9272500,HB,9
2023-01-07,5.8284236,HB,9
2023-01-08,5.5308403,HB,9
2023-01-09,5.4570417,HB,9
2023-01-10,5.3663125,HB,9
2023-01-11,5.0013681,HB,9
2023-01-12,4.5543194,HB,9
2023-01-13,4.6973611,HB,9
2023-01-14,4.7894653,HB,9
2023-01-15,5.0007153,HB,9
2023-01-16,4.9318542,HB,9
2023-01-17,4.9340000,HB,9
2023-01-18,4.8423889,HB,9
2023-01-19,4.8071111,HB,9
2023-01-20,4.6475556,HB,9
2023-01-21,4.4626667,HB,9
2023-01-22,4.2349653,HB,9
2023-01-23,4.2590000,HB,9
2023-01-24,4.2748889,HB,9
2023-01-25,4.1930764,HB,9
2023-01-26,4.0804375,HB,9
2023-01-27,4.1938750,HB,9
2023-01-28,4.1139722,HB,9
2023-01-29,4.1190139,HB,9
2023-01-30,4.1384583,HB,9
2023-01-31,4.1036458,HB,9
2023-02-01,3.9579167,HB,9
2023-02-02,3.5094167,HB,9
2023-02-03,3.4521250,HB,9
2023-02-04,3.1855764,HB,9
2023-02-05,3.1270000,HB,9
2023-02-06,2.9906875,HB,9
2023-02-07,2.8559444,HB,9
2023-02-08,2.7182222,HB,9
2023-02-09,2.6607083,HB,9
2023-02-10,2.5034861,HB,9
2023-02-11,2.3973681,HB,9
2023-02-12,2.3765625,HB,9
2023-02-13,2.3288125,HB,9
2023-02-14,1.9867500,HB,9
2023-02-15,1.9455000,HB,9
2023-02-16,2.0355000,HB,9
2023-02-17,2.0145000,HB,9
2023-02-18,1.9447500,HB,9
2023-02-19,1.8840000,HB,9
2023-02-20,1.9312500,HB,9
2023-02-21,1.9890000,HB,9
2023-02-22,1.9942500,HB,9
2023-02-23,1.9087500,HB,9
2023-02-24,1.4739375,HB,9
2023-02-25,1.2913889,HB,9
